Type,Sku,parent_sku,Name/Product Title,Manufacture Name,Short Description,Description,Part Number,In stock,Regular Price,Special Price,color,size,Focus Keyword,Meta _Description,Categories,Images,Features_1,Features_2,Features_3,Features_4,Features_5,Features_6,Features_7,Features_8,Features_9,Features_10,specification_1,specification_2,specification_3,specification_4,specification_5,specification_6,specification_7,specification_8,specification_9,specification_10,specification_11,specification_12,specification_13,specification_14,specification_15,specification_16,specification_17,specification_18,specification_19,specification_20,wpbm_choose_badge
variation,ps00079,,Double Sided Foam Tape,,Double Sided Foam Tape,"Double sided foam tape is used for various types of adhesive for various applications. It is used in refrigeration, stationery, die-cut, impact preventing material or adheres with advertising sign board and plates and various other applications.",,1,,,,,Double Sided Foam Tape,Double Sided Foam Tape,,https://www.stationerystation.pk/images/products/02-2-4688-618889-070421024901.jpg||https://www.stationerystation.pk/images/products/02-4-4688-618889-070421024902.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00079-1,ps00079,,,,,,,85,,,24mmX5metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00079-2,ps00079,,,,,,,85,,,48mmX5metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00079-3,ps00079,,,,,,,25,,,24mmX5metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00079-4,ps00079,,,,,,,25,,,48mmX5metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00080,,Cross Filament Tape,,Cross Filament Tape,"Cross filament tapes have backing by fiberglass. Provides a tensile strength of 75 Kg / in. These filament packaging tapes are very useful for industrial use and are very strong which do not tear easily by hand and without a cutter. These filament tapes are made from polyester film and glass yarn that are coated with hot melt adhesive or solvent. It is used in heavy duty packaging, extra support, fixing of metallic and wooden parts. Good 75 kg/in tensile strength for light- to medium-duty bundling, reinforcing, and palletizing Specially formulated rubber resin adhesive bonds to fiberboard surfaces, plastic and metal Polypropylene backing provides excellent resistance to nicks, abrasion, moisture, and scuffing Low 3% elongation at break helps keep bundles tight Adhesive bonds with minimal rubdown",,1,,,,,Cross Filament Tape,Cross Filament Tape,,https://m.media-amazon.com/images/I/41VHUsTAEOL.jpg||https://m.media-amazon.com/images/I/31nNhfAA-HL.jpg||https://m.media-amazon.com/images/I/41gAhKg7iDL.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00080-1,ps00080,,,,,,,110,,,48mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00080-2,ps00080,,,,,,,175,,,48mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00081,,Cross Filament Tape,,Cross Filament Tape,"Cross filament tapes have backing by fiberglass. Provides a tensile strength of 75 Kg / in. These filament packaging tapes are very useful for industrial use and are very strong which do not tear easily by hand and without a cutter. These filament tapes are made from polyester film and glass yarn that are coated with hot melt adhesive or solvent. It is used in heavy duty packaging, extra support, fixing of metallic and wooden parts. Good 75 kg/in tensile strength for light- to medium-duty bundling, reinforcing, and palletizing Specially formulated rubber resin adhesive bonds to fiberboard surfaces, plastic and metal Polypropylene backing provides excellent resistance to nicks, abrasion, moisture, and scuffing Low 3% elongation at break helps keep bundles tight Adhesive bonds with minimal rubdown",,1,,,,,Cross Filament Tape,Cross Filament Tape,,https://m.media-amazon.com/images/I/41VHUsTAEOL.jpg||https://m.media-amazon.com/images/I/31nNhfAA-HL.jpg||https://m.media-amazon.com/images/I/41gAhKg7iDL.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00081-1,ps00081,,,,,,,33,,,48mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00081-2,ps00081,,,,,,,50,,,48mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00082,,Kraft Tape,,Kraft Tape,"Kraft Paper Tape is also known as sticky tape, is a type of pressure-sensitive tape made of thin and easy-to-tear paper, and an easily released pressure-sensitive adhesive. It is available in a variety of widths. It is used mainly in painting, to mask off areas that should not be painted. The adhesive is the key element to its usefulness, as it allows the tape to be easily removed without leaving residue or damaging the surface to which it is applied. The tape is available in several strengths, rated on a 1100 scale based on the strength of the adhesive.",,1,,,,,Kraft Tape,Kraft Tape,,https://m.media-amazon.com/images/I/81O7NkiCGxL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/81rB+wY2SiL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/81bxXykg75L._AC_SL1500_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00082-1,ps00082,,,,,,,75,,,48mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00082-2,ps00082,,,,,,,115,,,48mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00082-3,ps00082,,,,,,,75,,,72mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00082-4,ps00082,,,,,,,115,,,72mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00083,,Kraft Tape,,Kraft Tape,"Kraft Paper Tape is also known as sticky tape, is a type of pressure-sensitive tape made of thin and easy-to-tear paper, and an easily released pressure-sensitive adhesive. It is available in a variety of widths. It is used mainly in painting, to mask off areas that should not be painted. The adhesive is the key element to its usefulness, as it allows the tape to be easily removed without leaving residue or damaging the surface to which it is applied. The tape is available in several strengths, rated on a 1100 scale based on the strength of the adhesive.",,1,,,,,Kraft Tape,Kraft Tape,,https://m.media-amazon.com/images/I/81O7NkiCGxL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/81rB+wY2SiL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/81bxXykg75L._AC_SL1500_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00083-1,ps00083,,,,,,,24,,,48mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00083-2,ps00083,,,,,,,35,,,48mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00084,,Kraft Tape,,Kraft Tape,"Kraft Paper Tape is also known as sticky tape, is a type of pressure-sensitive tape made of thin and easy-to-tear paper, and an easily released pressure-sensitive adhesive. It is available in a variety of widths. It is used mainly in painting, to mask off areas that should not be painted. The adhesive is the key element to its usefulness, as it allows the tape to be easily removed without leaving residue or damaging the surface to which it is applied. The tape is available in several strengths, rated on a 1100 scale based on the strength of the adhesive.",,1,,,,,Kraft Tape,Kraft Tape,,https://m.media-amazon.com/images/I/81O7NkiCGxL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/81rB+wY2SiL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/81bxXykg75L._AC_SL1500_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00084-1,ps00084,,,,,,,24,,,72mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00084-2,ps00084,,,,,,,35,,,72mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00085,,PVC Pipe Wrapping Tape - Black,,PVC Pipe Wrapping Tape - Black,"PVC pipe wraping tape composed of soft film with rubber based PSA it is characterised by excellent insulation, good flame retardant properties and excellent resistant to low temperature. This is used a lot by the underground pipe contractor to protect Iron & Steel pipe from corrosion, also used to protect PVC pipe from corrosion due to ultraviolet rays in above the ground installation. This tape is also used in oil field industry to wrap above and underground pipes prevent corrosion due to high methane levels in the soil around oil field.",,1,,,,,PVC Pipe Wrapping Tape - Black,PVC Pipe Wrapping Tape - Black,Tape>Packing Tape>Transparent,https://m.media-amazon.com/images/I/41jRiu2nrWL._AC_.jpg||https://m.media-amazon.com/images/I/91Q8UpOxngL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/81kyVoqNLmL._AC_SL1500_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00085-1,ps00085,,,,,,,110,,,72mmX50Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00085-2,ps00085,,,,,,,110,,,48mmX50Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00085-3,ps00085,,,,,,,98,,,48mmX40Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simple,,,PVC Pipe Wrapping Tape - White,,PVC Pipe Wrapping Tape - White,"PVC pipe wraping tape composed of soft film with rubber based PSA it is characterised by excellent insulation, good flame retardant properties and excellent resistant to low temperature. This is used a lot by the underground pipe contractor to protect Iron & Steel pipe from corrosion, also used to protect PVC pipe from corrosion due to ultraviolet rays in above the ground installation. This tape is also used in oil field industry to wrap above and underground pipes prevent corrosion due to high methane levels in the soil around oil field.",,1,110,,,48mmX50Feet,PVC Pipe Wrapping Tape - White,PVC Pipe Wrapping Tape - White,Tape>Packing Tape>Transparent,https://www.shayaazar.com/uploads/images/5d67b9e920dab377e44927e5f882c939.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00086,,Stretch Film,,Stretch Film,"Stretch Film is perfect for wrapping boxes, bundling and kitting, moving, packing, pallet wrapping and a wide variety of industrial, commercial or DIY plastic wrapping needs. 18 in Stretch wrap will protect your load from dirt, moisture, water, and other damages caused by the outside environment while still remaining durable and cost effective. Our easy to grip 3 inch core simplifies manual plastic wrapping applications and is compatible with many dispensers for heavy duty hand wrapping.",,1,,,,,Stretch Film,Stretch Film,Protectors>Stretch Film,https://m.media-amazon.com/images/I/51rv+oGg3VL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/71nD4aEiZ8L._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/51-TwErRQSL._AC_SL1000_.jpg||https://m.media-amazon.com/images/I/41mCSZJy7vL._AC_SL1000_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00086-1,ps00086,,,,,,,,,Clear,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00086-2,ps00086,,,,,,,,,Black,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00087,,Stretch Film,,Stretch Film,"Stretch Film is perfect for wrapping boxes, bundling and kitting, moving, packing, pallet wrapping and a wide variety of industrial, commercial or DIY plastic wrapping needs. 18 in Stretch wrap will protect your load from dirt, moisture, water, and other damages caused by the outside environment while still remaining durable and cost effective. Our easy to grip 3 inch core simplifies manual plastic wrapping applications and is compatible with many dispensers for heavy duty hand wrapping.",,1,,,,,Stretch Film,Stretch Film,Protectors>Stretch Film,https://m.media-amazon.com/images/I/51rv+oGg3VL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/71nD4aEiZ8L._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/51-TwErRQSL._AC_SL1000_.jpg||https://m.media-amazon.com/images/I/41mCSZJy7vL._AC_SL1000_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00087-1,ps00087,,,,,,,,,Clear,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00087-2,ps00087,,,,,,,,,Black,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00088,,POF Shrink Film 15 Micron,,POF Shrink Film 15 Micron,"Multi-layer (POF) Polyolefin Shrink film is clear and transparent, with protective function which can prevent the products appearance from being affected by dust, moisture and strange smell. POF`s shrink rate is so high that it fits for packing the products with all kinds of shapes and sizes. POF with good function of environmental protection, harmless and nonpoisonous, can substitute PVC film, especially used in packing of food, medicine and exports.",,1,,,,,POF Shrink Film 15 Micron,POF Shrink Film 15 Micron,,https://img80002330.weyesimg.com/uploads/kolysen.com/images/15868586273860.png||https://img80002330.weyesimg.com/uploads/kolysen.com/images/15868587562499.jpg||https://img80002330.weyesimg.com/uploads/kolysen.com/images/15868587549577.jpg||https://img80002330.weyesimg.com/uploads/kolysen.com/images/15868587504471.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00088-1,ps00088,,,,,,,92,,,8 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00088-2,ps00088,,,,,,,115,,,10 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00088-3,ps00088,,,,,,,138,,,12 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00088-4,ps00088,,,,,,,161,,,14 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00088-5,ps00088,,,,,,,184,,,16 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00088-6,ps00088,,,,,,,207,,,18 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00088-7,ps00088,,,,,,,230,,,20 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00088-8,ps00088,,,,,,,253,,,22 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00088-9,ps00088,,,,,,,276,,,24 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00088-10,ps00088,,,,,,,299,,,26 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00088-11,ps00088,,,,,,,322,,,28 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00088-12,ps00088,,,,,,,345,,,30 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00088-13,ps00088,,,,,,,368,,,32 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00088-14,ps00088,,,,,,,391,,,34 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00089,,POF Shrink Film 19 Micron,,POF Shrink Film 19 Micron,"Multi-layer (POF) Polyolefin Shrink film is clear and transparent, with protective function which can prevent the products appearance from being affected by dust, moisture and strange smell. POF`s shrink rate is so high that it fits for packing the products with all kinds of shapes and sizes. POF with good function of environmental protection, harmless and nonpoisonous, can substitute PVC film, especially used in packing of food, medicine and exports.",,1,,,,,POF Shrink Film 19 Micron,POF Shrink Film 19 Micron,,https://img80002330.weyesimg.com/uploads/kolysen.com/images/15868586273860.png||https://img80002330.weyesimg.com/uploads/kolysen.com/images/15868587562499.jpg||https://img80002330.weyesimg.com/uploads/kolysen.com/images/15868587549577.jpg||https://img80002330.weyesimg.com/uploads/kolysen.com/images/15868587504471.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00089-1,ps00089,,,,,,,92,,,8 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00089-2,ps00089,,,,,,,115,,,10 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00089-3,ps00089,,,,,,,138,,,12 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00089-4,ps00089,,,,,,,161,,,14 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00089-5,ps00089,,,,,,,184,,,16 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00089-6,ps00089,,,,,,,207,,,18 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00089-7,ps00089,,,,,,,230,,,20 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00089-8,ps00089,,,,,,,253,,,22 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00089-9,ps00089,,,,,,,276,,,24 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00089-10,ps00089,,,,,,,299,,,26 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00089-11,ps00089,,,,,,,322,,,28 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00089-12,ps00089,,,,,,,345,,,30 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00089-13,ps00089,,,,,,,368,,,32 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00089-14,ps00089,,,,,,,391,,,34 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00090,,POF Shrink Film 25 Micron,,POF Shrink Film 25 Micron,"Multi-layer (POF) Polyolefin Shrink film is clear and transparent, with protective function which can prevent the products appearance from being affected by dust, moisture and strange smell. POF`s shrink rate is so high that it fits for packing the products with all kinds of shapes and sizes. POF with good function of environmental protection, harmless and nonpoisonous, can substitute PVC film, especially used in packing of food, medicine and exports.",,1,,,,,POF Shrink Film 25 Micron,POF Shrink Film 25 Micron,,https://img80002330.weyesimg.com/uploads/kolysen.com/images/15868586273860.png||https://img80002330.weyesimg.com/uploads/kolysen.com/images/15868587562499.jpg||https://img80002330.weyesimg.com/uploads/kolysen.com/images/15868587549577.jpg||https://img80002330.weyesimg.com/uploads/kolysen.com/images/15868587504471.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00090-1,ps00090,,,,,,,92,,,8 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00090-2,ps00090,,,,,,,115,,,10 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00090-3,ps00090,,,,,,,138,,,12 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00090-4,ps00090,,,,,,,161,,,14 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00090-5,ps00090,,,,,,,184,,,16 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00090-6,ps00090,,,,,,,207,,,18 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00090-7,ps00090,,,,,,,230,,,20 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00090-8,ps00090,,,,,,,253,,,22 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00090-9,ps00090,,,,,,,276,,,24 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00090-10,ps00090,,,,,,,299,,,26 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00090-11,ps00090,,,,,,,322,,,28 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00090-12,ps00090,,,,,,,345,,,30 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00090-13,ps00090,,,,,,,368,,,32 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00090-14,ps00090,,,,,,,391,,,34 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00091,,POF Shrink Film 30 Micron,,POF Shrink Film 30 Micron,"Multi-layer (POF) Polyolefin Shrink film is clear and transparent, with protective function which can prevent the products appearance from being affected by dust, moisture and strange smell. POF`s shrink rate is so high that it fits for packing the products with all kinds of shapes and sizes. POF with good function of environmental protection, harmless and nonpoisonous, can substitute PVC film, especially used in packing of food, medicine and exports.",,1,,,,,POF Shrink Film 30 Micron,POF Shrink Film 30 Micron,,https://img80002330.weyesimg.com/uploads/kolysen.com/images/15868586273860.png||https://img80002330.weyesimg.com/uploads/kolysen.com/images/15868587562499.jpg||https://img80002330.weyesimg.com/uploads/kolysen.com/images/15868587549577.jpg||https://img80002330.weyesimg.com/uploads/kolysen.com/images/15868587504471.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00091-1,ps00091,,,,,,,92,,,8 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00091-2,ps00091,,,,,,,115,,,10 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00091-3,ps00091,,,,,,,138,,,12 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00091-4,ps00091,,,,,,,161,,,14 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00091-5,ps00091,,,,,,,184,,,16 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00091-6,ps00091,,,,,,,207,,,18 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00091-7,ps00091,,,,,,,230,,,20 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00091-8,ps00091,,,,,,,253,,,22 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00091-9,ps00091,,,,,,,276,,,24 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00091-10,ps00091,,,,,,,299,,,26 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00091-11,ps00091,,,,,,,322,,,28 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00091-12,ps00091,,,,,,,345,,,30 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00091-13,ps00091,,,,,,,368,,,32 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00091-14,ps00091,,,,,,,391,,,34 Inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00092,,Steel Strap,,Steel Strap,Each roll of our steel strapping is painted and waxed making it ideal to use with our strapping tools and strapping seals.Each roll of steel banding is sold separately but can be purchased at a discount when buying by the pallet.,,1,,,,,Steel Strap,Steel Strap,,https://5.imimg.com/data5/PT/RU/MY-1592341/steel-strappings-500x500.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00092-1,ps00092,,,,,,,290,,,12mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00092-2,ps00092,,,,,,,290,,,16mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00092-3,ps00092,,,,,,,290,,,19mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00093,,PP Strap,,PP Strap,"PP Strap Roll is known as Bailing hoops and PP Strapping tape. It uses polypropylene (PP) as the main raw material (lightweight plastic material) for production, is a modern strapping band. Our Products can be used on different packaging machines, such as Semi-automatic, Fully Automatic & Manual Baler.",,1,,,,,PP Strap,PP Strap,,https://cdn.shopify.com/s/files/1/2618/8176/products/polypropylene-strapping-smooth-black_ae81bf98-f748-4958-b9e2-72514da0b7b7_2000x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00093-1,ps00093,,,,,,,42,,,9mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00093-2,ps00093,,,,,,,45,,,15mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00094,,Corrugated Roll 1.3m,,Corrugated Roll 1.3m,"<p>Corrugated Roll 1.3m widely used for various purposes in residential & industrial sector, Mainly used as packaging Material to Protect the products.</p>
<p>Single-wall corrugated box styles vary in material strength and durability. This can be tested with Edge Crush Test (ECT). Typically, however, single-wall corrugated boxes can carry weights from 23 ECT to up to 56 ECT. In other words, very light and weaker single-wall corrugated boxes can hold up to 20 lbs, in the minimum.</p>
<p>Because there is at least two walls of corrugated sheets in this style of corrugated box, double-wall, and triple-wall boxes are of course more durable. The downside to this, if applicable, is that the box is less flexible (which may be necessary for certain products). These two corrugated boxes are ideal for shipping and storage, as they are quite durable and can withstand regular wear and tear. Double-wall ECT is between 40 and 85.</p>",,1,,,,,Corrugated Roll 1.3m,Corrugated Roll 1.3m,,https://duboxx.ae/productFiles/images/duboxx_2903180820_corrugated-paper-roll-full-01_9b04963b0519bb8c3d863f38c13e979f.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00094-1,ps00094,,,,,,,40,,,12kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00094-2,ps00094,,,,,,,75,,,25kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00095,,Bubble Roll 1.5metres,,Bubble Roll 1.5metres,"Bubble Wrap gives the perfect solution for protecting valuable and fragile items through posting & mailing, packaging, storage and transit.Bubble wrap offers excellent protection for small items and interleaving. The bubbles form a protective cushion around your product.Bubble wrap rolls are wound on a cardboard core for easy dispensing.",,1,,,,,Bubble Roll 1.5metres,Bubble Roll 1.5metres,,https://m.media-amazon.com/images/I/611Tn6RA2rL._AC_SL1000_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00095-1,ps00095,,,,,,,50,,,6kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00095-2,ps00095,,,,,,,60,,,7kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
